0.0,0.0,0.0,3.0,163.5,9581.5,9881.0
0.0,0.0,0.0,0.0,3.0,151.72500000000002,191.875
1.0,2.0,3.0,21.0,7643.224999999998,18538.399999999998,18538.399999999998
